,x,y,hue,year,type,name,region,chapter_name
2052,26.284798,12.6523075,37,1995,Free Trade Agreement & Economic Integration Agreement,EC - Czech Republic Europe Agreement,Europe,establishment
2053,-29.615158,27.41882,8,1995,Free Trade Agreement & Economic Integration Agreement,EC - Czech Republic Europe Agreement,Europe,supply of services between the community and the czech republic
2054,-33.184063,-18.283432,26,1995,Free Trade Agreement & Economic Integration Agreement,EC - Czech Republic Europe Agreement,Europe,general provisions
2055,-4.378195,-16.787584,14,1995,Free Trade Agreement & Economic Integration Agreement,EC - Czech Republic Europe Agreement,Europe,current payments and movement of capital
2056,40.966244,-11.373463,27,1995,Free Trade Agreement & Economic Integration Agreement,EC - Czech Republic Europe Agreement,Europe,competition and other economic provisions
2057,40.972084,-11.539454,44,1995,Free Trade Agreement & Economic Integration Agreement,EC - Czech Republic Europe Agreement,Europe,approximation of laws
2058,57.489048,0.8024475,27,1995,Free Trade Agreement & Economic Integration Agreement,EC - Czech Republic Europe Agreement,Europe,economic cooperation
2059,-39.52362,34.73617,8,1995,Free Trade Agreement & Economic Integration Agreement,EC - Czech Republic Europe Agreement,Europe,cultural cooperation
2060,-1.2190065,54.990906,57,1995,Free Trade Agreement & Economic Integration Agreement,EC - Czech Republic Europe Agreement,Europe,financial cooperation
2061,26.934786,17.780369,37,1995,Free Trade Agreement & Economic Integration Agreement,EC - Czech Republic Europe Agreement,Europe,"institutional, general and final provisions"
2062,29.311962,17.62797,37,1973,Free Trade Agreement,EC - Egypt Agreement of 1972,Europe; Africa,preamble
2063,32.469063,13.139952,37,1973,Free Trade Agreement,EC - Egypt Agreement of 1972,Europe; Africa,trade
2064,35.979782,9.242324,27,1973,Free Trade Agreement,EC - Egypt Agreement of 1972,Europe; Africa,general and final provisions
2065,39.453613,7.173884,27,1973,Free Trade Agreement,EC - Egypt Agreement of 1972,Europe; Africa,conclusion
2066,20.904325,-1.3966707,37,1978,Free Trade Agreement,EC - Egypt Cooperation Agreement,Europe; Africa,preamble
2067,-29.376738,27.617102,8,1978,Free Trade Agreement,EC - Egypt Cooperation Agreement,Europe; Africa,"economic, technical and financial cooperation"
2068,16.542269,23.241764,37,1978,Free Trade Agreement,EC - Egypt Cooperation Agreement,Europe; Africa,industrial products
2069,56.721622,0.37747997,27,1978,Free Trade Agreement,EC - Egypt Cooperation Agreement,Europe; Africa,agricultural products
2070,-38.01387,27.074017,8,1978,Free Trade Agreement,EC - Egypt Cooperation Agreement,Europe; Africa,common provisions
2071,8.143826,64.18242,57,1978,Free Trade Agreement,EC - Egypt Cooperation Agreement,Europe; Africa,general and final provisions
2072,16.62441,32.00281,19,1978,Free Trade Agreement,EC - Egypt Cooperation Agreement,Europe; Africa,conclusion
2073,30.26805,2.4460301,27,1995,Free Trade Agreement & Economic Integration Agreement,EC - Estonia Agreement,Europe,preamble
2074,-40.453907,20.754395,8,1995,Free Trade Agreement & Economic Integration Agreement,EC - Estonia Agreement,Europe,general principles
2075,3.7716408,59.95932,57,1995,Free Trade Agreement & Economic Integration Agreement,EC - Estonia Agreement,Europe,industrial products
2076,29.585531,16.441214,37,1995,Free Trade Agreement & Economic Integration Agreement,EC - Estonia Agreement,Europe,agriculture
2077,15.658374,26.359467,19,1995,Free Trade Agreement & Economic Integration Agreement,EC - Estonia Agreement,Europe,fisheries
2078,31.329742,19.18175,37,1995,Free Trade Agreement & Economic Integration Agreement,EC - Estonia Agreement,Europe,common provisions
2079,29.358234,18.88511,37,1995,Free Trade Agreement & Economic Integration Agreement,EC - Estonia Agreement,Europe,"payments, competition and other economic provisions"
2080,34.153656,11.207586,37,1995,Free Trade Agreement & Economic Integration Agreement,EC - Estonia Agreement,Europe,"institutional, general and final provisions"
2081,38.221252,3.6303523,27,1992,Free Trade Agreement,EC - Faeroe Islands Agreement of 1992,Europe,
2082,38.746178,7.206842,27,1992,Free Trade Agreement,EC - Faeroe Islands Agreement of 1992,Europe,
2083,-13.807957,62.766945,58,1992,Free Trade Agreement,EC - Faeroe Islands Agreement of 1992,Europe,
2084,45.013348,31.792858,51,1974,Free Trade Agreement,EC - Finland Agreement,Europe,
2085,-28.367424,27.917465,8,1974,Free Trade Agreement,EC - Finland Agreement,Europe,
2086,20.518417,12.1346,50,1974,Free Trade Agreement,EC - Finland Agreement,Europe,
2087,20.123205,-2.3910484,36,1975,Free Trade Agreement,EC - Greece Additional Protocol,Europe,preamble
2088,-17.490334,-10.943421,14,1975,Free Trade Agreement,EC - Greece Additional Protocol,Europe,adaptation measures
2089,26.376001,12.71402,37,1975,Free Trade Agreement,EC - Greece Additional Protocol,Europe,transitional measures
2090,-30.280561,27.432907,8,1975,Free Trade Agreement,EC - Greece Additional Protocol,Europe,final provisions
2091,-4.908819,22.56975,55,1975,Free Trade Agreement,EC - Greece Additional Protocol,Europe,conclusion
2092,29.24547,19.780878,37,1962,Customs Union,EEC - Greece Association Agreement,Europe,preamble
2093,29.35586,18.950668,37,1962,Customs Union,EEC - Greece Association Agreement,Europe,principles
2094,34.47789,10.887522,27,1962,Customs Union,EEC - Greece Association Agreement,Europe,the customs union
2095,38.401634,3.4906998,27,1962,Customs Union,EEC - Greece Association Agreement,Europe,elimination of quantitative restrictions between the contracting parties
2096,39.507416,7.0044703,27,1962,Customs Union,EEC - Greece Association Agreement,Europe,agriculture
2097,20.658709,-1.7307336,36,1962,Customs Union,EEC - Greece Association Agreement,Europe,movement of persons and services
2098,-29.412527,27.604921,8,1962,Customs Union,EEC - Greece Association Agreement,Europe,"provisions relating to competition, taxation and approximation of laws"
2099,11.507923,33.762043,19,1962,Customs Union,EEC - Greece Association Agreement,Europe,economic policy
2100,56.804905,-1.3037649,27,1962,Customs Union,EEC - Greece Association Agreement,Europe,general and final provisions
2101,-13.565364,-16.718443,14,1962,Customs Union,EEC - Greece Association Agreement,Europe,conclusion
2102,16.9959,29.332026,19,1994,Free Trade Agreement & Economic Integration Agreement,EC - Hungary Europe Agreement,Europe,preamble
2103,31.963556,18.943514,37,1994,Free Trade Agreement & Economic Integration Agreement,EC - Hungary Europe Agreement,Europe,political dialogue
2104,49.7293,-2.9965117,27,1994,Free Trade Agreement & Economic Integration Agreement,EC - Hungary Europe Agreement,Europe,general principles
2105,53.697514,-1.8338977,27,1994,Free Trade Agreement & Economic Integration Agreement,EC - Hungary Europe Agreement,Europe,industrial products
2106,41.50348,-3.6521049,27,1994,Free Trade Agreement & Economic Integration Agreement,EC - Hungary Europe Agreement,Europe,agriculture
2107,60.350937,3.057386,27,1994,Free Trade Agreement & Economic Integration Agreement,EC - Hungary Europe Agreement,Europe,fisheries
2108,-14.306862,62.711456,58,1994,Free Trade Agreement & Economic Integration Agreement,EC - Hungary Europe Agreement,Europe,common provisions
2109,49.53741,26.631678,51,1994,Free Trade Agreement & Economic Integration Agreement,EC - Hungary Europe Agreement,Europe,movement of workers
2110,46.297794,33.0772,51,1994,Free Trade Agreement & Economic Integration Agreement,EC - Hungary Europe Agreement,Europe,establishment
2111,-38.238342,23.623848,8,1994,Free Trade Agreement & Economic Integration Agreement,EC - Hungary Europe Agreement,Europe,supply of services between the community and hungary
2112,18.585016,8.774568,50,1994,Free Trade Agreement & Economic Integration Agreement,EC - Hungary Europe Agreement,Europe,general provisions
2113,19.570827,-9.349527,36,1994,Free Trade Agreement & Economic Integration Agreement,EC - Hungary Europe Agreement,Europe,current payments and movement of capital
2114,-12.732351,-23.462797,14,1994,Free Trade Agreement & Economic Integration Agreement,EC - Hungary Europe Agreement,Europe,competition and other economic provisions
2115,-15.953581,-16.989159,14,1994,Free Trade Agreement & Economic Integration Agreement,EC - Hungary Europe Agreement,Europe,approximation of laws
2116,3.4832592,3.227755,40,1994,Free Trade Agreement & Economic Integration Agreement,EC - Hungary Europe Agreement,Europe,economic cooperation
2117,-39.95765,37.327305,8,1994,Free Trade Agreement & Economic Integration Agreement,EC - Hungary Europe Agreement,Europe,cultural cooperation
2118,-4.9087887,22.569767,55,1994,Free Trade Agreement & Economic Integration Agreement,EC - Hungary Europe Agreement,Europe,financial cooperation
2119,12.141401,33.5558,19,1994,Free Trade Agreement & Economic Integration Agreement,EC - Hungary Europe Agreement,Europe,"institutional, general and final provisions"
2120,29.252337,19.733984,37,1994,Free Trade Agreement & Economic Integration Agreement,EC - Hungary Europe Agreement,Europe,conclusion
2121,52.799206,-1.7615294,27,1992,Free Trade Agreement,EC - Hungary Interim Agreement of 1991,Europe,preamble
2122,47.252308,-3.5257099,27,1992,Free Trade Agreement,EC - Hungary Interim Agreement of 1991,Europe,industrial products
2123,40.857018,-3.4041889,27,1992,Free Trade Agreement,EC - Hungary Interim Agreement of 1991,Europe,agriculture
2124,60.02247,2.796707,27,1992,Free Trade Agreement,EC - Hungary Interim Agreement of 1991,Europe,fisheries
2125,24.012472,-7.5320315,27,1992,Free Trade Agreement,EC - Hungary Interim Agreement of 1991,Europe,"payments, competition and other economic provisions"
2126,-41.563892,30.798677,8,1992,Free Trade Agreement,EC - Hungary Interim Agreement of 1991,Europe,"institutional, general and final provisions"
2127,14.986353,32.349964,19,1970,Free Trade Agreement,EC - Israel Agreement of 1970,Europe; Middle East,preamble
2128,16.99144,29.349808,19,1970,Free Trade Agreement,EC - Israel Agreement of 1970,Europe; Middle East,trade
2129,31.497765,19.239922,37,1970,Free Trade Agreement,EC - Israel Agreement of 1970,Europe; Middle East,general and final provisions
2130,52.57848,-2.0215995,27,1970,Free Trade Agreement,EC - Israel Agreement of 1970,Europe; Middle East,conclusion
2131,49.124996,-3.2963374,27,1995,Free Trade Agreement & Economic Integration Agreement,EC - Latvia Agreement,Europe,preamble
2132,40.563686,-3.2468414,27,1995,Free Trade Agreement & Economic Integration Agreement,EC - Latvia Agreement,Europe,general principles
2133,61.27301,3.7868953,27,1995,Free Trade Agreement & Economic Integration Agreement,EC - Latvia Agreement,Europe,political dialogue
2134,-14.343476,62.739002,58,1995,Free Trade Agreement & Economic Integration Agreement,EC - Latvia Agreement,Europe,industrial products
2135,49.69385,26.722744,51,1995,Free Trade Agreement & Economic Integration Agreement,EC - Latvia Agreement,Europe,agriculture
2136,46.298504,33.077007,51,1995,Free Trade Agreement & Economic Integration Agreement,EC - Latvia Agreement,Europe,fisheries
2137,-43.780464,20.997805,8,1995,Free Trade Agreement & Economic Integration Agreement,EC - Latvia Agreement,Europe,common provisions
2138,18.191082,9.438866,50,1995,Free Trade Agreement & Economic Integration Agreement,EC - Latvia Agreement,Europe,movement of workers
2139,21.928574,-7.9222503,36,1995,Free Trade Agreement & Economic Integration Agreement,EC - Latvia Agreement,Europe,establishment
2140,-12.741362,-23.511194,14,1995,Free Trade Agreement & Economic Integration Agreement,EC - Latvia Agreement,Europe,supply of services
2141,-18.345047,-17.076336,14,1995,Free Trade Agreement & Economic Integration Agreement,EC - Latvia Agreement,Europe,general provisions
2142,3.4131567,3.2646284,40,1995,Free Trade Agreement & Economic Integration Agreement,EC - Latvia Agreement,Europe,current payments and movement of capital
2143,-39.880882,39.709095,8,1995,Free Trade Agreement & Economic Integration Agreement,EC - Latvia Agreement,Europe,competition and other economic provisions
2144,15.165602,24.761227,19,1995,Free Trade Agreement & Economic Integration Agreement,EC - Latvia Agreement,Europe,approximation of laws
2145,-17.38785,-9.163111,14,1995,Free Trade Agreement & Economic Integration Agreement,EC - Latvia Agreement,Europe,economic cooperation
2146,39.54835,7.419095,27,1995,Free Trade Agreement & Economic Integration Agreement,EC - Latvia Agreement,Europe,cooperation in the prevention of illegal activities
2147,33.442688,11.8303385,37,1995,Free Trade Agreement & Economic Integration Agreement,EC - Latvia Agreement,Europe,cultural cooperation
2148,-30.001984,27.384539,8,1995,Free Trade Agreement & Economic Integration Agreement,EC - Latvia Agreement,Europe,financial cooperation
2149,29.472443,16.75295,37,1995,Free Trade Agreement & Economic Integration Agreement,EC - Latvia Agreement,Europe,"institutional, general and final provisions"
2150,32.04963,18.838634,37,1978,Free Trade Agreement,EC - Lebanon Cooperation Agreement,Europe; Middle East,preamble
2151,16.210726,23.71472,37,1978,Free Trade Agreement,EC - Lebanon Cooperation Agreement,Europe; Middle East,"economic, technical and financial cooperation"
2152,29.810345,18.226227,37,1978,Free Trade Agreement,EC - Lebanon Cooperation Agreement,Europe; Middle East,industrial products
2153,32.170624,13.584197,37,1978,Free Trade Agreement,EC - Lebanon Cooperation Agreement,Europe; Middle East,agricultural products
2154,38.34249,3.7782292,27,1978,Free Trade Agreement,EC - Lebanon Cooperation Agreement,Europe; Middle East,common provisions
2155,39.837,7.356577,27,1978,Free Trade Agreement,EC - Lebanon Cooperation Agreement,Europe; Middle East,general and final provisions
2156,-13.830427,62.89629,58,1978,Free Trade Agreement,EC - Lebanon Cooperation Agreement,Europe; Middle East,conclusion
2157,50.227867,26.559341,46,1995,Free Trade Agreement & Economic Integration Agreement,EC - Lithuania,Europe,preamble
2158,44.66003,31.534729,51,1995,Free Trade Agreement & Economic Integration Agreement,EC - Lithuania,Europe,general principles
2159,18.146065,11.654198,50,1995,Free Trade Agreement & Economic Integration Agreement,EC - Lithuania,Europe,industrial products
2160,20.091358,12.061435,50,1995,Free Trade Agreement & Economic Integration Agreement,EC - Lithuania,Europe,agriculture
2161,20.171345,-2.3157182,36,1995,Free Trade Agreement & Economic Integration Agreement,EC - Lithuania,Europe,fisheries
2162,-17.31456,-7.581214,14,1995,Free Trade Agreement & Economic Integration Agreement,EC - Lithuania,Europe,common provisions
2163,-17.503216,-10.995292,14,1995,Free Trade Agreement & Economic Integration Agreement,EC - Lithuania,Europe,"payments, competition and other economic provisions"
2164,0.80346847,-7.543342,7,1995,Free Trade Agreement & Economic Integration Agreement,EC - Lithuania,Europe,"institutional, general and final provisions"
2165,-17.523867,-10.760871,14,1971,Customs Union,EC - Malta Association Agreement,Europe,preamble
2166,26.341694,12.689998,37,1971,Customs Union,EC - Malta Association Agreement,Europe,trade
2167,32.747345,12.635728,37,1971,Customs Union,EC - Malta Association Agreement,Europe,general and final provisions
2168,-30.22607,27.460754,8,1971,Customs Union,EC - Malta Association Agreement,Europe,conclusion
2169,14.524546,25.610289,19,1969,Free Trade Agreement,EC - Morocco Association Agreement of 1969,Europe; Africa,preamble
2170,29.186586,20.156885,37,1969,Free Trade Agreement,EC - Morocco Association Agreement of 1969,Europe; Africa,trade
2171,29.847929,17.8808,37,1969,Free Trade Agreement,EC - Morocco Association Agreement of 1969,Europe; Africa,general and final provisions
